question,answer,text
" Can I use a sock to strain the tap water on Shabbos?
Many have a custom to keep a sock on their tap over Pesach, to make sure that no Chametz will come out of the tap, What should we do on Shabbos or Yom Tov?
I could think of two possible concerns:
1. The sock is clean, but the sock dries overnight and the water coming out of the tap is clean. Would this be an issue of Melaben?
2. It’s true that practically there Is no chance of actual Chametz coming out of the tap, but would we still have to be Choshesh for Borer?","
It is best to use a strainer/filter manufactured especially for this purpose (sold in most Jewish stores that sell Pesach items).
If it is not attainable, you may use another type of cloth that you set aside for that, best if it is a white cloth.
P.S. A sock might not be the best idea, for practical reasons.","###question 
  Can I use a sock to strain the tap water on Shabbos?
Many have a custom to keep a sock on their tap over Pesach, to make sure that no Chametz will come out of the tap, What should we do on Shabbos or Yom Tov?
I could think of two possible concerns:
1. The sock is clean, but the sock dries overnight and the water coming out of the tap is clean. Would this be an issue of Melaben?
2. It’s true that practically there Is no chance of actual Chametz coming out of the tap, but would we still have to be Choshesh for Borer?.
 ###answer 
 
It is best to use a strainer/filter manufactured especially for this purpose (sold in most Jewish stores that sell Pesach items).
If it is not attainable, you may use another type of cloth that you set aside for that, best if it is a white cloth.
P.S. A sock might not be the best idea, for practical reasons."
 Is there anything wrong with playing musical instruments in Shul as part of the services while davening (on week days of course)?,"Yes it’s wrong, as it’s considered imitation of gentile practices.","###question 
  Is there anything wrong with playing musical instruments in Shul as part of the services while davening (on week days of course)?.
 ###answer 
 Yes it’s wrong, as it’s considered imitation of gentile practices."
 Can a Rebbe dime necklace be worn on Shabbos?,Yes. But the necklace has to be made before Shabbos. It may also be worn in a place where there’s no eiruv.,"###question 
  Can a Rebbe dime necklace be worn on Shabbos?.
 ###answer 
 Yes. But the necklace has to be made before Shabbos. It may also be worn in a place where there’s no eiruv."
I’m teaching in a school to girls who struggle in many areas. What would you suggest as basic Tefillos that would be the minimum the girls should be trained to say?,"
Each case should be determined individually by the Mechaneches.
However, as a general rule regarding women’s Davening, the following is a guideline what they should minimally say: (The Mechaneches can subtract some parts from this list if she feels that the class is not ready for all these parts yet.)
: ו-, ו-ו,  מ, ו ון  מ,  מ ו (  ), מו-, ו,  זו","###question 
 I’m teaching in a school to girls who struggle in many areas. What would you suggest as basic Tefillos that would be the minimum the girls should be trained to say?.
 ###answer 
 
Each case should be determined individually by the Mechaneches.
However, as a general rule regarding women’s Davening, the following is a guideline what they should minimally say: (The Mechaneches can subtract some parts from this list if she feels that the class is not ready for all these parts yet.)
: ו-, ו-ו,  מ, ו ון  מ,  מ ו (  ), מו-, ו,  זו"
 Are you allowed to get a manicure on Chol Hamoed?,"Painting the nails is allowed however clipping nails is prohibited. In cases of need, there is room to permit just filing.","###question 
  Are you allowed to get a manicure on Chol Hamoed?.
 ###answer 
 Painting the nails is allowed however clipping nails is prohibited. In cases of need, there is room to permit just filing."
" Is it considered stealing if I use a Mikvah without paying, and if yes, is the Tevilah useless?","It is absolutely forbidden.
See also:","###question 
  Is it considered stealing if I use a Mikvah without paying, and if yes, is the Tevilah useless?.
 ###answer 
 It is absolutely forbidden.
See also:"
Is it allowed for me (due to Talmud Torah)?,"
Permitted in any case.","###question 
 Is it allowed for me (due to Talmud Torah)?.
 ###answer 
 
Permitted in any case."
So how can venting be done in a correct way?,"
If necessary, one may vent about an insult etc. and include the person’s name, provided one meets the following conditions:
1. The objective is only to vent so that you feel better and nothing else. The venting is what makes makes you feel better and not putting someone else down.
2. Speaking directly to the person who insulted you etc. would not be productive.
3. You do not have any other options to make yourself feel better.
4. You are talking about something that you experienced directly and not that you heard from someone else.
5. Before talking to someone else you must first reexamine the scenario calmly to determine if you are truly in the right and the other person’s action was unwarranted etc.
6. You may only tell one person.
7. There won’t be a significant negative fallout to the person who insulted you.
8. You may not exaggerate and you may not leave out details that would show the other side in a more positive light.","###question 
 So how can venting be done in a correct way?.
 ###answer 
 
If necessary, one may vent about an insult etc. and include the person’s name, provided one meets the following conditions:
1. The objective is only to vent so that you feel better and nothing else. The venting is what makes makes you feel better and not putting someone else down.
2. Speaking directly to the person who insulted you etc. would not be productive.
3. You do not have any other options to make yourself feel better.
4. You are talking about something that you experienced directly and not that you heard from someone else.
5. Before talking to someone else you must first reexamine the scenario calmly to determine if you are truly in the right and the other person’s action was unwarranted etc.
6. You may only tell one person.
7. There won’t be a significant negative fallout to the person who insulted you.
8. You may not exaggerate and you may not leave out details that would show the other side in a more positive light."
 Should one keep his eyes closed and covered by his hand when saying וך ם by מ?,"The common custom is to say it with the eyes uncovered. Certainly , if due to kavanah it’s easier to say it with the eyes uncovered, one should indeed not cover the eyes.","###question 
  Should one keep his eyes closed and covered by his hand when saying וך ם by מ?.
 ###answer 
 The common custom is to say it with the eyes uncovered. Certainly , if due to kavanah it’s easier to say it with the eyes uncovered, one should indeed not cover the eyes."
 What is the correct way to add more regular wine to wine received from the Rebbe at Kos Shel Bracha?,Pour the other wine into the Kos shel bracha bit by bit. Each time you pour make sure the kos shel bracha is more than what is added.,"###question 
  What is the correct way to add more regular wine to wine received from the Rebbe at Kos Shel Bracha?.
 ###answer 
 Pour the other wine into the Kos shel bracha bit by bit. Each time you pour make sure the kos shel bracha is more than what is added."
"I’m inviting guests over for Shabbos and they are not yet shomer mitzvos, can I place cards by their place around the table with random questions about themselves (e.g. what was your best vacation, etc.) And they all read aloud their card by the meal? Could there be a cheshash of shtorai hedyotos?","
Not a problem mitzad Halacha, although it may not be in the spirit of Shabbos depending on the circumstances.","###question 
 I’m inviting guests over for Shabbos and they are not yet shomer mitzvos, can I place cards by their place around the table with random questions about themselves (e.g. what was your best vacation, etc.) And they all read aloud their card by the meal? Could there be a cheshash of shtorai hedyotos?.
 ###answer 
 
Not a problem mitzad Halacha, although it may not be in the spirit of Shabbos depending on the circumstances."
"Is there an inyan to leave the Shabbos tablecloth on Motzaei Shabbos? My wife wants the house to be cleaned and she prefers the (fresh) weekday tablecloth, but I always feel a little uncomfortable taking off the Shabbos one so soon. (Is it like Shabbos clothes?)","
Preferably, one should remove the Shabbos tablecloth after Havdalah and then place a new one for Melave Malka. This new one should be respectable. It’s questionable whether one should ideally avoid using a tablecloth that is ordinarily used for weekday meals.
Many, however, are accustomed to leave the Shabbos tablecloth on for the Melave Malka. This is okay as long as some type of act of preparing the table for the Melava Malka has been done.
Both approaches are acceptable, as long as one’s ultimate intention is to increase the honor of Shabbos.
Of course, one can choose to accommodate both approaches, by putting on a new plastic for the Melave Malka tablecloth on top of the Shabbos linen cloth (even if he doesn’t usually use a plastic on Shabbos).
In your specific case, I’d recommend doing the way your wife desires, for Shalom Bayis purposes.","###question 
 Is there an inyan to leave the Shabbos tablecloth on Motzaei Shabbos? My wife wants the house to be cleaned and she prefers the (fresh) weekday tablecloth, but I always feel a little uncomfortable taking off the Shabbos one so soon. (Is it like Shabbos clothes?).
 ###answer 
 
Preferably, one should remove the Shabbos tablecloth after Havdalah and then place a new one for Melave Malka. This new one should be respectable. It’s questionable whether one should ideally avoid using a tablecloth that is ordinarily used for weekday meals.
Many, however, are accustomed to leave the Shabbos tablecloth on for the Melave Malka. This is okay as long as some type of act of preparing the table for the Melava Malka has been done.
Both approaches are acceptable, as long as one’s ultimate intention is to increase the honor of Shabbos.
Of course, one can choose to accommodate both approaches, by putting on a new plastic for the Melave Malka tablecloth on top of the Shabbos linen cloth (even if he doesn’t usually use a plastic on Shabbos).
In your specific case, I’d recommend doing the way your wife desires, for Shalom Bayis purposes."
